test_id,trial_curr,trial_total,rep,reps,feature_count,steps,steps_max,pbp,pres_mode,perception_count,retrieval_count,sol,solved,timestamp
_8945088545a624f0,6,32,81,100,8,261,2500,pbp26,,1102,1727,"Only in the left scenes, exists: ( objects that are left-of (circle objects) at the end)",1,1445770893870
_8945088545a624f0,6,32,82,100,8,508,2500,pbp26,,1767,3501,"Only in the left scenes, exists: (circle objects that are right-of (any object) at the end)",1,1445770893872
_8945088545a624f0,6,32,83,100,8,139,2500,pbp26,,361,900,"Only in the right scenes, exists: ( objects that are right-of (circle objects) at the end)",1,1445770893873
_8945088545a624f0,6,32,84,100,8,491,2500,pbp26,,1668,3726,"Only in the right scenes, exists: ( objects that are right-of (circle objects) at the end)",1,1445770893873
_8945088545a624f0,6,32,85,100,8,340,2500,pbp26,,934,2423,"Only in the left scenes, exists: ( objects that are left-of (circle objects) at the end)",1,1445770893874
_8945088545a624f0,6,32,86,100,8,304,2500,pbp26,,930,2615,"Only in the right scenes, exists: ( objects that are right-of (circle objects) at the end)",1,1445770893875
_8945088545a624f0,6,32,87,100,8,991,2500,pbp26,,2109,7596,"Only in the left scenes, exists: ( objects that are left-of (circle objects) at the end)",1,1445770893876
_8945088545a624f0,6,32,88,100,8,1176,2500,pbp26,,2610,8865,"Only in the right scenes, exists: (circle objects that are left-of (any object) at the end)",1,1445770893878
_8945088545a624f0,6,32,89,100,8,153,2500,pbp26,,395,411,"Only in the left scenes, exists: (circle objects that are right-of (any object) at the end)",1,1445770893879
_8945088545a624f0,6,32,90,100,8,970,2500,pbp26,,2598,8750,"Only in the left scenes, exists: ( objects that are left-of (circle objects) at the end)",1,1445770893880
_8945088545a624f0,6,32,91,100,8,418,2500,pbp26,,1402,2459,"Only in the right scenes, exists: ( objects that are right-of (circle objects) at the end)",1,1445770893880
_8945088545a624f0,6,32,92,100,8,651,2500,pbp26,,2131,5453,"Only in the left scenes, exists: ( objects that are left-of (circle objects) at the end)",1,1445770893881
_8945088545a624f0,6,32,94,100,8,568,2500,pbp26,,1721,3468,"Only in the right scenes, exists: ( objects that are right-of (circle objects) at the end)",1,1445770893882
_8945088545a624f0,6,32,93,100,8,197,2500,pbp26,,767,1208,"Only in the left scenes, exists: ( objects that are left-of (circle objects) at the end)",1,1445770893884
_8945088545a624f0,6,32,95,100,8,152,2500,pbp26,,520,1347,"Only in the right scenes, exists: ( objects that are right-of (circle objects) at the end)",1,1445770893885
_8945088545a624f0,6,32,96,100,8,789,2500,pbp26,,1871,3744,"Only in the left scenes, exists: ( objects that are left-of (circle objects) at the end)",1,1445770893886
_8945088545a624f0,6,32,97,100,8,678,2500,pbp26,,2056,4631,"Only in the left scenes, exists: ( objects that are left-of (circle objects) at the end)",1,1445770893886
_8945088545a624f0,6,32,98,100,8,245,2500,pbp26,,1395,2786,"Only in the right scenes, exists: ( objects that are right-of (circle objects) at the end)",1,1445770893887
_8945088545a624f0,6,32,99,100,8,565,2500,pbp26,,1961,4859,"Only in the left scenes, exists: ( objects that are left-of (circle objects) at the end)",1,1445770893888
_8945088545a624f0,6,32,100,100,8,734,2500,pbp26,,1623,6389,"Only in the left scenes, exists: ( objects that are left-of (circle objects) at the end)",1,1445770893890
_8945088545a624f0,7,32,81,100,9,1091,2500,pbp26,,2463,7327,"Only in the left scenes, exists: (circle objects that are right-of (any object) at the end)",1,1445771099210
_8945088545a624f0,7,32,79,100,9,132,2500,pbp26,,308,584,"Only in the right scenes, exists: (circle objects that are left-of (any object) at the end)",1,1445771099210
_8945088545a624f0,7,32,76,100,9,760,2500,pbp26,,2067,4881,"Only in the left scenes, exists: ( objects that are left-of (circle objects) at the end)",1,1445771099211
_8945088545a624f0,7,32,77,100,9,488,2500,pbp26,,1316,4000,"Only in the right scenes, exists: ( objects that are right-of (circle objects) at the end)",1,1445771099212
_8945088545a624f0,7,32,78,100,9,54,2500,pbp26,,214,699,"Only in the right scenes, exists: ( objects that are right-of (circle objects) at the end)",1,1445771099213
_8945088545a624f0,7,32,80,100,9,373,2500,pbp26,,1557,2297,"Only in the right scenes, exists: ( objects that are right-of (circle objects) at the end)",1,1445771099213
_8945088545a624f0,7,32,82,100,9,889,2500,pbp26,,2502,9727,"Only in the right scenes, exists: ( objects that are right-of (circle objects) at the end)",1,1445771099215
_8945088545a624f0,7,32,83,100,9,707,2500,pbp26,,2240,4807,"Only in the left scenes, exists: ( objects that are left-of (circle objects) at the end)",1,1445771099216
_8945088545a624f0,7,32,84,100,9,305,2500,pbp26,,778,990,"Only in the left scenes, exists: (circle objects that are right-of (any object) at the end)",1,1445771099217
_8945088545a624f0,7,32,85,100,9,686,2500,pbp26,,1633,6976,"Only in the right scenes, exists: ( objects that are right-of (circle objects) at the end)",1,1445771099218
_8945088545a624f0,7,32,86,100,9,260,2500,pbp26,,672,808,"Only in the left scenes, exists: (circle objects that are right-of (any object) at the end)",1,1445771099219
_8945088545a624f0,7,32,87,100,9,480,2500,pbp26,,1370,3007,"Only in the right scenes, exists: (circle objects that are left-of (any object) at the end)",1,1445771099219
_8945088545a624f0,7,32,88,100,9,1045,2500,pbp26,,2677,6637,"Only in the right scenes, exists: ( objects that are right-of (circle objects) at the end)",1,1445771099222
_8945088545a624f0,7,32,89,100,9,386,2500,pbp26,,954,1939,"Only in the right scenes, exists: (circle objects that are left-of (any object) at the end)",1,1445771099222
_8945088545a624f0,7,32,90,100,9,550,2500,pbp26,,1540,2742,"Only in the left scenes, exists: (circle objects that are right-of (any object) at the end)",1,1445771099223
_8945088545a624f0,7,32,91,100,9,898,2500,pbp26,,2368,6114,"Only in the left scenes, exists: ( objects that are left-of (circle objects) at the end)",1,1445771099224
_8945088545a624f0,7,32,92,100,9,1042,2500,pbp26,,2826,8136,"Only in the left scenes, exists: (circle objects that are right-of (any object) at the end)",1,1445771099224
_8945088545a624f0,7,32,93,100,9,383,2500,pbp26,,1120,3316,"Only in the right scenes, exists: ( objects that are right-of (circle objects) at the end)",1,1445771099225
_8945088545a624f0,7,32,94,100,9,908,2500,pbp26,,2744,7835,"Only in the right scenes, exists: ( objects that are right-of (circle objects) at the end)",1,1445771099227
_8945088545a624f0,7,32,95,100,9,446,2500,pbp26,,1433,3146,"Only in the right scenes, exists: (circle objects that are left-of (any object) at the end)",1,1445771099227
_8945088545a624f0,7,32,96,100,9,735,2500,pbp26,,2065,5649,"Only in the left scenes, exists: ( objects that are left-of (circle objects) at the end)",1,1445771099228
_8945088545a624f0,7,32,97,100,9,658,2500,pbp26,,2160,5313,"Only in the left scenes, exists: (circle objects that are right-of (any object) at the end)",1,1445771099229
_8945088545a624f0,7,32,98,100,9,351,2500,pbp26,,1208,2500,"Only in the right scenes, exists: ( objects that are right-of (circle objects) at the end)",1,1445771099229
_8945088545a624f0,7,32,99,100,9,274,2500,pbp26,,1077,1683,"Only in the left scenes, exists: (circle objects that are right-of (any object) at the end)",1,1445771099230
_8945088545a624f0,7,32,100,100,9,120,2500,pbp26,,503,1131,"Only in the left scenes, exists: ( objects that are left-of (circle objects) at the end)",1,1445771099232
_8945088545a624f0,8,32,78,100,10,1006,2500,pbp26,,2810,5489,"Only in the left scenes, exists: ( objects that are left-of (circle objects) at the end)",1,1445771301435
_8945088545a624f0,8,32,77,100,10,598,2500,pbp26,,2587,4533,"Only in the left scenes, exists: (circle objects that are right-of (any object) at the end)",1,1445771301436
_8945088545a624f0,8,32,80,100,10,913,2500,pbp26,,1906,5024,"Only in the right scenes, exists: ( objects that are right-of (circle objects) at the end)",1,1445771301436
_8945088545a624f0,8,32,79,100,10,526,2500,pbp26,,1436,4366,"Only in the right scenes, exists: ( objects that are right-of (circle objects) at the end)",1,1445771301437
_8945088545a624f0,8,32,76,100,10,98,2500,pbp26,,181,327,"Only in the right scenes, exists: (circle objects that are left-of (any object) at the end)",1,1445771301437
_8945088545a624f0,8,32,81,100,10,561,2500,pbp26,,1857,3704,"Only in the left scenes, exists: ( objects that are left-of (circle objects) at the end)",1,1445771301438
_8945088545a624f0,8,32,82,100,10,592,2500,pbp26,,1664,5242,"Only in the right scenes, exists: ( objects that are right-of (circle objects) at the end)",1,1445771301440
_8945088545a624f0,8,32,83,100,10,685,2500,pbp26,,2356,5061,"Only in the left scenes, exists: ( objects that are left-of (circle objects) at the end)",1,1445771301441
_8945088545a624f0,8,32,86,100,10,453,2500,pbp26,,1370,3339,"Only in the left scenes, exists: ( objects that are left-of (circle objects) at the end)",1,1445771301442
_8945088545a624f0,8,32,84,100,10,552,2500,pbp26,,1700,4323,"Only in the right scenes, exists: ( objects that are right-of (circle objects) at the end)",1,1445771301442
_8945088545a624f0,8,32,85,100,10,182,2500,pbp26,,488,1069,"Only in the left scenes, exists: ( objects that are left-of (circle objects) at the end)",1,1445771301443
_8945088545a624f0,8,32,87,100,10,909,2500,pbp26,,2822,8205,"Only in the right scenes, exists: ( objects that are right-of (circle objects) at the end)",1,1445771301447
_8945088545a624f0,8,32,88,100,10,66,2500,pbp26,,258,364,"Only in the right scenes, exists: (circle objects that are left-of (any object) at the end)",1,1445771301447
_8945088545a624f0,8,32,89,100,10,247,2500,pbp26,,918,970,"Only in the right scenes, exists: (circle objects that are left-of (any object) at the end)",1,1445771301448
_8945088545a624f0,8,32,90,100,10,624,2500,pbp26,,1951,4474,"Only in the left scenes, exists: ( objects that are left-of (circle objects) at the end)",1,1445771301449
_8945088545a624f0,8,32,91,100,10,258,2500,pbp26,,1023,928,"Only in the right scenes, exists: (circle objects that are left-of (any object) at the end)",1,1445771301450
_8945088545a624f0,8,32,92,100,10,287,2500,pbp26,,1270,1757,"Only in the left scenes, exists: (circle objects that are right-of (any object) at the end)",1,1445771301450
_8945088545a624f0,8,32,93,100,10,996,2500,pbp26,,2545,8167,"Only in the left scenes, exists: ( objects that are left-of (circle objects) at the end)",1,1445771301452
_8945088545a624f0,8,32,94,100,10,294,2500,pbp26,,1189,760,"Only in the left scenes, exists: (circle objects that are right-of (any object) at the end)",1,1445771301453
_8945088545a624f0,8,32,95,100,10,777,2500,pbp26,,2100,2830,"Only in the right scenes, exists: (circle objects that are left-of (any object) at the end)",1,1445771301454
_8945088545a624f0,8,32,96,100,10,669,2500,pbp26,,1863,4724,"Only in the right scenes, exists: ( objects that are right-of (circle objects) at the end)",1,1445771301454
_8945088545a624f0,8,32,97,100,10,488,2500,pbp26,,1433,2262,"Only in the right scenes, exists: (circle objects that are left-of (any object) at the end)",1,1445771301455
_8945088545a624f0,8,32,98,100,10,664,2500,pbp26,,1913,6247,"Only in the right scenes, exists: ( objects that are right-of (circle objects) at the end)",1,1445771301456
_8945088545a624f0,8,32,99,100,10,770,2500,pbp26,,2143,5660,"Only in the left scenes, exists: ( objects that are left-of (circle objects) at the end)",1,1445771301458
_8945088545a624f0,8,32,100,100,10,591,2500,pbp26,,1441,1898,"Only in the right scenes, exists: (circle objects that are left-of (any object) at the end)",1,1445771301458
_8945088545a624f0,9,32,81,100,11,590,2500,pbp26,,1515,7630,"Only in the left scenes, exists: ( objects that are left-of (circle objects) at the end)",1,1445771614940
_8945088545a624f0,9,32,77,100,11,1119,2500,pbp26,,2557,10642,"Only in the left scenes, exists: ( objects that are left-of (circle objects) at the end)",1,1445771614941
_8945088545a624f0,9,32,76,100,11,980,2500,pbp26,,2401,10391,"Only in the right scenes, exists: ( objects that are right-of (small and circle objects) at the end)",1,1445771614941
_8945088545a624f0,9,32,79,100,11,172,2500,pbp26,,567,1811,"Only in the left scenes, exists: ( objects that are left-of (circle objects) at the end)",1,1445771614942
_8945088545a624f0,9,32,78,100,11,1458,2500,pbp26,,2816,17412,"Only in the left scenes, exists: ( objects that are left-of (circle objects) at the end)",1,1445771614943
_8945088545a624f0,9,32,80,100,11,558,2500,pbp26,,1574,4924,"Only in the left scenes, exists: ( objects that are left-of (circle objects) at the end)",1,1445771614943
_8945088545a624f0,9,32,82,100,11,1060,2500,pbp26,,2307,10961,"Only in the left scenes, exists: ( objects that are left-of (small and circle objects) at the end)",1,1445771614945
_8945088545a624f0,9,32,83,100,11,195,2500,pbp26,,316,1249,"Only in the right scenes, exists: ( objects that are right-of (circle objects) at the end)",1,1445771614946
_8945088545a624f0,9,32,85,100,11,853,2500,pbp26,,1921,9070,"Only in the right scenes, exists: ( objects that are right-of (small and circle objects) at the end)",1,1445771614947
_8945088545a624f0,9,32,84,100,11,721,2500,pbp26,,1924,7204,"Only in the left scenes, exists: ( objects that are left-of (circle objects) at the end)",1,1445771614948
_8945088545a624f0,9,32,86,100,11,757,2500,pbp26,,1520,6486,"Only in the left scenes, exists: ( objects that are left-of (circle objects) at the end)",1,1445771614949
_8945088545a624f0,9,32,87,100,11,806,2500,pbp26,,1862,7554,"Only in the right scenes, exists: ( objects that are right-of (small and circle objects) at the end)",1,1445771614950
_8945088545a624f0,9,32,88,100,11,1049,2500,pbp26,,2247,13716,"Only in the right scenes, exists: ( objects that are right-of (circle objects) at the end)",1,1445771614951
_8945088545a624f0,9,32,89,100,11,979,2500,pbp26,,2395,9291,"Only in the left scenes, exists: ( objects that are left-of (circle objects) at the end)",1,1445771614952
_8945088545a624f0,9,32,90,100,11,819,2500,pbp26,,1867,7515,"Only in the left scenes, exists: ( objects that are left-of (circle objects) at the end)",1,1445771614953
_8945088545a624f0,9,32,91,100,11,1202,2500,pbp26,,2222,9760,"Only in the left scenes, exists: ( objects that are left-of (circle objects) at the end)",1,1445771614954
_8945088545a624f0,9,32,92,100,11,994,2500,pbp26,,2738,10712,"Only in the left scenes, exists: ( objects that are left-of (circle objects) at the end)",1,1445771614955
_8945088545a624f0,9,32,93,100,11,165,2500,pbp26,,612,724,"Only in the right scenes, exists: (circle objects that are left-of (any object) at the end)",1,1445771614956
_8945088545a624f0,9,32,94,100,11,360,2500,pbp26,,967,3138,"Only in the left scenes, exists: ( objects that are left-of (circle objects) at the end)",1,1445771614957
_8945088545a624f0,9,32,95,100,11,678,2500,pbp26,,1695,5709,"Only in the right scenes, exists: ( objects that are right-of (circle and small objects) at the end)",1,1445771614958
_8945088545a624f0,9,32,96,100,11,1001,2500,pbp26,,1785,8679,"Only in the right scenes, exists: ( objects that are right-of (circle objects) at the end)",1,1445771614959
_8945088545a624f0,9,32,97,100,11,800,2500,pbp26,,1856,6754,"Only in the left scenes, exists: ( objects that are left-of (circle objects) at the end)",1,1445771614960
_8945088545a624f0,9,32,98,100,11,1955,2500,pbp26,,3438,35346,"Only in the left scenes, exists: ( objects that are left-of (circle objects) at the end)",1,1445771614960
_8945088545a624f0,9,32,99,100,11,951,2500,pbp26,,2176,8836,"Only in the right scenes, exists: (circle objects that are left-of (any object) at the end)",1,1445771614962
_8945088545a624f0,9,32,100,100,11,1024,2500,pbp26,,2191,10881,"Only in the right scenes, exists: ( objects that are right-of (small and circle objects) at the end)",1,1445771614963
_8945088545a624f0,10,32,77,100,12,1237,2500,pbp26,,2514,13859,"Only in the left scenes, exists: ( objects that are left-of (circle objects) at the end)",1,1445771954440
_8945088545a624f0,10,32,76,100,12,1349,2500,pbp26,,2887,12619,"Only in the right scenes, exists: (circle objects that are left-of (small objects) at the end)",1,1445771954440
_8945088545a624f0,10,32,79,100,12,1079,2500,pbp26,,2515,8748,"Only in the left scenes, exists: ( objects that are left-of (circle objects) at the end)",1,1445771954441
_8945088545a624f0,10,32,80,100,12,1406,2500,pbp26,,3227,14947,"Only in the left scenes, exists: ( objects that are left-of (small and circle objects) at the end)",1,1445771954442
_8945088545a624f0,10,32,78,100,12,730,2500,pbp26,,1902,7111,"Only in the right scenes, exists: ( objects that are right-of (small and circle objects) at the end)",1,1445771954442
_8945088545a624f0,10,32,81,100,12,277,2500,pbp26,,487,1767,"Only in the left scenes, exists: ( objects that are left-of (circle objects) at the end)",1,1445771954443
_8945088545a624f0,10,32,82,100,12,1053,2500,pbp26,,2723,13452,"Only in the left scenes, exists: ( objects that are left-of (small and circle objects) at the end)",1,1445771954445
_8945088545a624f0,10,32,83,100,12,1022,2500,pbp26,,2979,9702,"Only in the left scenes, exists: ( objects that are left-of (circle objects) at the end)",1,1445771954446
_8945088545a624f0,10,32,86,100,12,1406,2500,pbp26,,3161,17674,"Only in the left scenes, exists: ( objects that are left-of (small and circle objects) at the end)",1,1445771954447
_8945088545a624f0,10,32,87,100,12,1195,2500,pbp26,,2982,12548,"Only in the right scenes, exists: ( objects that are right-of (circle objects) at the end)",1,1445771954448
_8945088545a624f0,10,32,84,100,12,855,2500,pbp26,,2330,8309,"Only in the left scenes, exists: ( objects that are left-of (small and circle objects) at the end)",1,1445771954448
_8945088545a624f0,10,32,85,100,12,317,2500,pbp26,,836,3486,"Only in the left scenes, exists: ( objects that are left-of (circle objects) at the end)",1,1445771954449
_8945088545a624f0,10,32,88,100,12,247,2500,pbp26,,546,1252,"Only in the left scenes, exists: ( objects that are left-of (circle objects) at the end)",1,1445771954452
_8945088545a624f0,10,32,89,100,12,556,2500,pbp26,,1514,3839,"Only in the right scenes, exists: ( objects that are right-of (circle objects) at the end)",1,1445771954453
_8945088545a624f0,10,32,90,100,12,1289,2500,pbp26,,2491,17281,"Only in the left scenes, exists: ( objects that are left-of (small and circle objects) at the end)",1,1445771954454
_8945088545a624f0,10,32,91,100,12,1626,2500,pbp26,,3336,21858,"Only in the right scenes, exists: ( objects that are right-of (circle objects) at the end)",1,1445771954454
_8945088545a624f0,10,32,92,100,12,630,2500,pbp26,,1607,5748,"Only in the right scenes, exists: ( objects that are right-of (small and circle objects) at the end)",1,1445771954455
_8945088545a624f0,10,32,93,100,12,605,2500,pbp26,,2006,6317,"Only in the left scenes, exists: ( objects that are left-of (circle objects) at the end)",1,1445771954456
_8945088545a624f0,10,32,94,100,12,1126,2500,pbp26,,2800,14023,"Only in the right scenes, exists: ( objects that are right-of (circle objects) at the end)",1,1445771954457
_8945088545a624f0,10,32,95,100,12,461,2500,pbp26,,2263,2982,"Only in the left scenes, exists: (circle objects that are right-of (any object) at the end)",1,1445771954458
_8945088545a624f0,10,32,96,100,12,1058,2500,pbp26,,2436,9838,"Only in the left scenes, exists: ( objects that are left-of (circle and small objects) at the end)",1,1445771954459
_8945088545a624f0,10,32,97,100,12,656,2500,pbp26,,1854,6464,"Only in the right scenes, exists: ( objects that are right-of (circle objects) at the end)",1,1445771954477
_8945088545a624f0,10,32,98,100,12,971,2500,pbp26,,2985,11066,"Only in the right scenes, exists: ( objects that are right-of (circle objects) at the end)",1,1445771954478
_8945088545a624f0,10,32,99,100,12,759,2500,pbp26,,2317,7239,"Only in the right scenes, exists: (circle objects that are left-of (any object) at the end)",1,1445771954479
_8945088545a624f0,10,32,100,100,12,1115,2500,pbp26,,3121,11526,"Only in the right scenes, exists: (circle objects that are left-of (small objects) at the end)",1,1445771954481
_8945088545a624f0,11,32,79,100,13,1690,2500,pbp26,,3162,20233,"Only in the right scenes, exists: ( objects that are right-of (circle objects) at the end)",1,1445772372982
_8945088545a624f0,11,32,78,100,13,1937,2500,pbp26,,3231,20380,"Only in the right scenes, exists: ( objects that are right-of (circle objects) at the end)",1,1445772372982
_8945088545a624f0,11,32,77,100,13,1449,2500,pbp26,,2646,18509,"Only in the right scenes, exists: (circle and small objects that are left-of (small objects) at the end)",1,1445772372983
_8945088545a624f0,11,32,80,100,13,774,2500,pbp26,,1983,5376,"Only in the right scenes, exists: ( objects that are right-of (circle objects) at the end)",1,1445772372984
_8945088545a624f0,11,32,76,100,13,72,2500,pbp26,,258,796,"Only in the left scenes, exists: ( objects that are left-of (circle objects) at the end)",1,1445772372984
_8945088545a624f0,11,32,81,100,13,902,2500,pbp26,,2095,9164,"Only in the left scenes, exists: ( objects that are left-of (small and circle objects) at the end)",1,1445772372985
_8945088545a624f0,11,32,82,100,13,575,2500,pbp26,,1849,4276,"Only in the right scenes, exists: ( objects that are right-of (circle objects) at the end)",1,1445772372989
_8945088545a624f0,11,32,83,100,13,765,2500,pbp26,,2032,6504,"Only in the right scenes, exists: (small objects that are right-of (small and circle objects) at the end)",1,1445772372990
_8945088545a624f0,11,32,84,100,13,1076,2500,pbp26,,2657,11608,"Only in the left scenes, exists: ( objects that are left-of (circle objects) at the end)",1,1445772372990
_8945088545a624f0,11,32,85,100,13,645,2500,pbp26,,1538,6127,"Only in the right scenes, exists: ( objects that are right-of (circle objects) at the end)",1,1445772372991
_8945088545a624f0,11,32,86,100,13,612,2500,pbp26,,1505,4347,"Only in the right scenes, exists: ( objects that are right-of (circle objects) at the end)",1,1445772372991
_8945088545a624f0,11,32,87,100,13,718,2500,pbp26,,2014,7516,"Only in the right scenes, exists: ( objects that are right-of (circle objects) at the end)",1,1445772372992
_8945088545a624f0,11,32,88,100,13,266,2500,pbp26,,705,1578,"Only in the left scenes, exists: ( objects that are left-of (circle objects) at the end)",1,1445772372994
_8945088545a624f0,11,32,89,100,13,1775,2500,pbp26,,3320,20973,"Only in the right scenes, exists: ( objects that are right-of (circle objects) at the end)",1,1445772372995
_8945088545a624f0,11,32,90,100,13,1698,2500,pbp26,,3321,24263,"Only in the right scenes, exists: ( objects that are right-of (circle objects) at the end)",1,1445772372995
_8945088545a624f0,11,32,91,100,13,1602,2500,pbp26,,2924,13763,"Only in the left scenes, exists: ( objects that are left-of (small and circle objects) at the end)",1,1445772372996
_8945088545a624f0,11,32,92,100,13,1825,2500,pbp26,,3144,17807,"Only in the left scenes, exists: (circle objects that are right-of (any object) at the end)",1,1445772372997
_8945088545a624f0,11,32,93,100,13,1487,2500,pbp26,,3026,19323,"Only in the left scenes, exists: ( objects that are left-of (circle objects) at the end)",1,1445772372997
_8945088545a624f0,11,32,94,100,13,1065,2500,pbp26,,2858,13090,"Only in the right scenes, exists: ( objects that are right-of (circle objects) at the end)",1,1445772373000
_8945088545a624f0,11,32,95,100,13,1195,2500,pbp26,,2589,12422,"Only in the right scenes, exists: ( objects that are right-of (circle objects) at the end)",1,1445772373001
_8945088545a624f0,11,32,96,100,13,471,2500,pbp26,,1238,3172,"Only in the right scenes, exists: ( objects that are right-of (circle objects) at the end)",1,1445772373002
_8945088545a624f0,11,32,97,100,13,241,2500,pbp26,,786,1981,"Only in the right scenes, exists: (small objects that are right-of (circle objects) at the end)",1,1445772373003
_8945088545a624f0,11,32,98,100,13,250,2500,pbp26,,614,1638,"Only in the right scenes, exists: ( objects that are right-of (circle and small objects) at the end)",1,1445772373004
_8945088545a624f0,11,32,99,100,13,1668,2500,pbp26,,2984,17183,"Only in the left scenes, exists: ( objects that are left-of (circle objects) at the end)",1,1445772373005
_8945088545a624f0,11,32,100,100,13,1468,2500,pbp26,,2700,17940,"Only in the right scenes, exists: (small and circle objects that are left-of (small objects) at the end)",1,1445772373007
_8945088545a624f0,12,32,77,100,14,1307,2500,pbp26,,3010,13489,"Only in the left scenes, exists: ( objects that are left-of (small and circle objects) at the end)",1,1445772765988
_8945088545a624f0,12,32,80,100,14,697,2500,pbp26,,1962,5992,"Only in the left scenes, exists: ( objects that are left-of (circle objects) at the end)",1,1445772765989
_8945088545a624f0,12,32,76,100,14,1419,2500,pbp26,,2943,15592,"Only in the left scenes, exists: ( objects that are left-of (circle objects) at the end)",1,1445772765989
_8945088545a624f0,12,32,78,100,14,887,2500,pbp26,,2074,9088,"Only in the right scenes, exists: (circle objects that are left-of (small objects) at the end)",1,1445772765990
_8945088545a624f0,12,32,79,100,14,417,2500,pbp26,,1342,3054,"Only in the left scenes, exists: (circle objects that are right-of (any object) at the end)",1,1445772765991
_8945088545a624f0,12,32,81,100,14,918,2500,pbp26,,2494,9076,"Only in the left scenes, exists: ( objects that are left-of (circle objects) at the end)",1,1445772765991
_8945088545a624f0,12,32,82,100,14,1218,2500,pbp26,,2499,10240,"Only in the left scenes, exists: ( objects that are left-of (circle objects) at the end)",1,1445772765994
_8945088545a624f0,12,32,83,100,14,916,2500,pbp26,,2805,6030,"Only in the left scenes, exists: ( objects that are left-of (circle objects) at the end)",1,1445772765996
_8945088545a624f0,12,32,84,100,14,635,2500,pbp26,,1442,6617,"Only in the right scenes, exists: ( objects that are right-of (circle objects) at the end)",1,1445772765996
_8945088545a624f0,12,32,86,100,14,1033,2500,pbp26,,2508,13405,"Only in the right scenes, exists: ( objects that are right-of (circle objects) at the end)",1,1445772765997
_8945088545a624f0,12,32,87,100,14,874,2500,pbp26,,2443,8650,"Only in the right scenes, exists: ( objects that are right-of (circle objects) at the end)",1,1445772765998
_8945088545a624f0,12,32,85,100,14,1317,2500,pbp26,,3229,14982,"Only in the left scenes, exists: ( objects that are left-of (small and circle objects) at the end)",1,1445772765999
_8945088545a624f0,12,32,88,100,14,837,2500,pbp26,,2479,9556,"Only in the left scenes, exists: ( objects that are left-of (circle objects) at the end)",1,1445772766000
_8945088545a624f0,12,32,89,100,14,1319,2500,pbp26,,3834,16823,"Only in the left scenes, exists: ( objects that are left-of (circle objects) at the end)",1,1445772766001
_8945088545a624f0,12,32,90,100,14,682,2500,pbp26,,2105,6920,"Only in the right scenes, exists: ( objects that are right-of (circle objects) at the end)",1,1445772766002
_8945088545a624f0,12,32,91,100,14,1305,2500,pbp26,,3189,16323,"Only in the right scenes, exists: ( objects that are right-of (circle objects) at the end)",1,1445772766003
_8945088545a624f0,12,32,92,100,14,453,2500,pbp26,,1214,3096,"Only in the right scenes, exists: ( objects that are right-of (circle objects) at the end)",1,1445772766004
_8945088545a624f0,12,32,93,100,14,712,2500,pbp26,,1549,5658,"Only in the right scenes, exists: ( objects that are right-of (circle objects) at the end)",1,1445772766004
_8945088545a624f0,12,32,94,100,14,1225,2500,pbp26,,2967,13233,"Only in the right scenes, exists: (circle objects that are left-of (small objects) at the end)",1,1445772766011
_8945088545a624f0,12,32,95,100,14,1399,2500,pbp26,,3257,15265,"Only in the right scenes, exists: ( objects that are right-of (small and circle objects) at the end)",1,1445772766012
_8945088545a624f0,12,32,96,100,14,804,2500,pbp26,,2018,7128,"Only in the right scenes, exists: ( objects that are right-of (circle objects) at the end)",1,1445772766013
_8945088545a624f0,12,32,99,100,14,345,2500,pbp26,,779,2041,"Only in the right scenes, exists: ( objects that are right-of (circle objects) at the end)",1,1445772766016
_8945088545a624f0,12,32,98,100,14,982,2500,pbp26,,2482,11338,"Only in the right scenes, exists: ( objects that are right-of (small and circle objects) at the end)",1,1445772766015
_8945088545a624f0,12,32,97,100,14,1410,2500,pbp26,,3242,15948,"Only in the left scenes, exists: ( objects that are left-of (small and circle objects) at the end)",1,1445772766014
_8945088545a624f0,12,32,100,100,14,680,2500,pbp26,,1421,5504,"Only in the left scenes, exists: ( objects that are left-of (circle objects) at the end)",1,1445772766050
_8945088545a624f0,13,32,76,100,15,1838,2500,pbp26,,3702,21848,"Only in the left scenes, exists: ( objects that are left-of (circle and small objects) at the end)",1,1445773206078
_8945088545a624f0,13,32,77,100,15,1267,2500,pbp26,,2886,11497,"Only in the right scenes, exists: ( objects that are right-of (circle objects) at the end)",1,1445773206079
_8945088545a624f0,13,32,78,100,15,942,2500,pbp26,,2185,10705,"Only in the left scenes, exists: ( objects that are left-of (small and circle objects) at the end)",1,1445773206079
_8945088545a624f0,13,32,79,100,15,167,2500,pbp26,,447,1352,"Only in the right scenes, exists: ( objects that are right-of (circle objects) at the end)",1,1445773206080
_8945088545a624f0,13,32,80,100,15,1521,2500,pbp26,,3455,18123,"Only in the left scenes, exists: ( objects that are left-of (circle and small objects) at the end)",1,1445773206081
_8945088545a624f0,13,32,81,100,15,1613,2500,pbp26,,3421,20058,"Only in the left scenes, exists: ( objects that are left-of (circle objects) at the end)",1,1445773206081
_8945088545a624f0,13,32,83,100,15,1836,2500,pbp26,,3282,27637,"Only in the left scenes, exists: ( objects that are left-of (circle objects) at the end)",1,1445773206084
_8945088545a624f0,13,32,82,100,15,791,2500,pbp26,,2101,7422,"Only in the right scenes, exists: ( objects that are right-of (circle objects) at the end)",1,1445773206085
